cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR
2978,1.0,1.0,3.34,14.0,14.0,2,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,2.0,2.0,4.9,26.0,13.0,3,125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,2.0,2.0,12.5,33.0,16.5,4,125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,10.0,10.0,93.78999999999999,315.0,31.5,5,125,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2982,9.0,9.0,65.6,249.0,27.666666666666668,6,125,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2983,14.0,14.0,155.71666666666667,630.0,45.0,7,125,5.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0
2984,15.0,15.0,131.585,588.0,39.2,8,125,4.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
2985,30.0,34.0,210.615,1022.0,34.06666666666667,9,125,8.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0
2986,21.0,22.0,85.19,547.0,26.047619047619047,10,125,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2987,25.0,27.0,115.44,775.0,31.0,11,125,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
2988,21.0,27.0,93.7,516.0,24.571428571428573,12,125,16.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2989,14.0,16.0,66.26,330.0,23.571428571428573,13,125,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,10.0,15.0,33.0,284.0,28.4,14,125,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,9.0,9.0,26.52,201.0,22.333333333333332,15,125,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,6.0,6.0,35.82,188.0,31.333333333333332,16,125,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2993,8.0,10.0,53.165,269.0,33.625,17,125,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
2994,9.0,9.0,55.2,285.0,31.666666666666668,18,125,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2995,4.0,4.0,24.0,93.0,23.25,19,125,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2996,12.0,15.0,98.92833333333333,361.0,30.083333333333332,20,125,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
2997,5.0,5.0,19.27,86.0,17.2,21,125,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,3.0,4.0,10.906666666666666,44.0,19.0,22,125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,3.0,4.0,10.906666666666666,44.0,19.0,23,125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,3.0,4.0,10.906666666666666,44.0,19.0,0,126,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,2.0,2.0,28.41,77.0,38.5,1,126,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3002,2.0,2.0,13.43,40.0,20.0,2,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,1.0,2.0,7.543333333333333,21.0,27.5,3,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,1.0,2.0,7.543333333333333,21.0,27.5,4,126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,1.0,2.0,7.543333333333333,21.0,27.5,5,126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,4.0,4.0,30.62,84.0,21.0,6,126,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3007,4.0,4.0,15.16,54.0,13.5,7,126,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,2.0,2.0,11.6,55.0,27.5,8,126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3009,11.0,11.0,56.71,351.0,31.90909090909091,9,126,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
3010,3.0,3.0,49.599999999999994,103.0,34.333333333333336,10,126,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
3011,6.0,7.0,51.61333333333333,211.0,35.166666666666664,11,126,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3012,16.0,19.0,124.975,578.0,36.125,12,126,4.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0
3013,5.0,5.0,23.39,155.0,31.0,13,126,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,5.0,8.0,45.875,206.33333333333334,56.666666666666664,14,126,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3015,5.0,8.0,45.875,206.33333333333334,56.666666666666664,15,126,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3016,5.0,8.0,45.875,206.33333333333334,56.666666666666664,16,126,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3017,2.0,2.0,17.939999999999998,86.0,43.0,17,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,6.0,6.0,39.989999999999995,142.0,23.666666666666668,18,126,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3019,4.0,4.0,8.69,47.0,11.75,19,126,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,4.0,4.0,34.0,117.0,29.25,20,126,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3021,3.0,5.0,29.13,81.0,27.0,21,126,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3022,5.0,5.0,15.0,67.0,13.4,22,126,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,4.0,5.0,14.97,40.0,10.0,23,126,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,1.0,1.0,2.5,11.0,11.0,0,127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,1.0,1.0,16.06,21.0,21.0,1,127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3026,5.0,6.0,11.059999999999999,44.0,8.8,2,127,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,3.0,3.0,10.69,36.0,12.0,3,127,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,3.0,5.0,20.37,79.0,26.333333333333332,4,127,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,2.0,2.0,13.2,41.0,20.5,5,127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,3.0,3.0,36.83,94.0,31.333333333333332,6,127,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3031,7.0,7.0,54.17,206.0,29.428571428571427,7,127,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3032,10.0,10.0,88.79,266.0,26.6,8,127,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
3033,8.0,8.0,32.019999999999996,153.0,19.125,9,127,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3034,12.0,12.0,84.32,317.0,26.416666666666668,10,127,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
3035,5.0,8.0,24.94,111.0,22.2,11,127,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,5.0,6.0,17.630000000000003,120.0,24.0,12,127,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,6.0,6.0,51.20333333333333,235.0,39.166666666666664,13,127,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
3038,3.0,3.0,36.02,101.0,33.666666666666664,14,127,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
3039,5.0,5.0,24.45,124.0,24.8,15,127,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,2.0,3.0,7.75,40.0,20.0,16,127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,2.0,2.0,1.9300000000000002,9.0,4.5,17,127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,2.0,3.0,7.8,58.0,29.0,18,127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,2.0,2.0,17.389999999999997,76.0,38.0,19,127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3044,1.0,1.0,14.52,35.0,35.0,20,127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,2.0,2.0,12.84,41.0,20.5,21,127,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,4.0,4.0,30.4,91.0,22.75,22,127,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,2.0,2.0,5.35,111.0,55.5,23,127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3048,1.0,2.0,2.04,17.0,17.0,0,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,2.0,2.0,10.799999999999999,28.0,14.0,1,128,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3050,1.0,1.0,0.83,3.0,3.0,2,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,2.0,2.0,11.15,29.0,14.5,3,128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3052,8.0,8.0,50.4,127.0,15.875,4,128,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
3053,5.0,5.0,56.733333333333334,163.0,32.6,5,128,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
3054,14.0,14.0,140.53,542.0,38.714285714285715,6,128,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
3055,9.0,10.0,58.19,325.0,36.111111111111114,7,128,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,21.0,21.0,187.51,878.0,41.80952380952381,8,128,3.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0
3057,15.0,16.0,174.7,662.0,44.13333333333333,9,128,3.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0
3058,22.0,25.0,144.77,663.0,30.136363636363637,10,128,9.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0
3059,18.0,18.0,95.23,597.0,33.166666666666664,11,128,13.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
3060,23.0,23.0,139.18,623.0,27.08695652173913,12,128,15.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
3061,9.0,15.0,22.63,166.0,18.444444444444443,13,128,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,10.0,12.0,76.73,485.0,48.5,14,128,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
3063,4.0,5.0,21.22,167.0,41.75,15,128,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,2.0,2.0,5.5,49.0,24.5,16,128,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,2.0,2.0,10.030000000000001,92.0,46.0,17,128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,3.0,3.0,27.71,201.0,67.0,18,128,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3067,3.0,3.0,16.97,66.0,22.0,19,128,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,4.0,4.0,18.5,75.0,18.75,20,128,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,1.0,1.0,7.3,32.0,32.0,21,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,4.0,5.0,39.46,118.0,29.5,22,128,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
3071,1.0,1.0,0.39,3.0,3.0,23,128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,2.0,2.0,34.0,103.0,51.5,0,129,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3073,1.0,2.0,9.12,19.0,19.0,1,129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,2.0,2.0,10.92,40.666666666666664,27.0,2,129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,2.0,2.0,10.92,40.666666666666664,27.0,3,129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,2.0,2.0,10.92,40.666666666666664,27.0,4,129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,10.0,10.0,101.55666666666667,350.0,35.0,5,129,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
3078,13.0,13.0,107.21000000000001,475.0,36.53846153846154,6,129,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
3079,8.0,8.0,43.8,317.0,39.625,7,129,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,20.0,20.0,138.03,728.0,36.4,8,129,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0
3081,29.0,31.0,222.24333333333334,1037.0,35.758620689655174,9,129,13.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0
3082,22.0,23.0,171.44,743.0,33.77272727272727,10,129,7.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0
3083,19.0,22.0,132.92333333333335,603.0,31.736842105263158,11,129,10.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0
3084,12.0,13.0,70.92,356.0,29.666666666666668,12,129,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
3085,10.0,11.0,39.21,258.0,25.8,13,129,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,7.0,7.0,48.33,254.0,36.285714285714285,14,129,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3087,6.0,6.0,27.68,304.0,50.666666666666664,15,129,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,7.0,7.0,34.79,312.0,44.57142857142857,16,129,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
3089,1.0,1.0,14.8,56.0,56.0,17,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3090,2.0,2.0,11.41,61.0,30.5,18,129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,6.0,10.0,27.200000000000003,85.0,14.166666666666666,19,129,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3092,3.0,3.0,40.11666666666667,104.0,34.666666666666664,20,129,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3093,6.0,7.0,69.26666666666667,213.0,35.5,21,129,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3094,4.0,6.0,38.379999999999995,106.0,26.5,22,129,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3095,3.0,3.0,18.7,72.0,24.0,23,129,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,3.0,3.0,9.45,56.0,18.666666666666668,0,130,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,1.0,1.0,8.636666666666667,23.666666666666668,29.0,1,130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,1.0,1.0,8.636666666666667,23.666666666666668,29.0,2,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,1.0,1.0,8.636666666666667,23.666666666666668,29.0,3,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,5.0,5.0,37.86,96.0,19.2,4,130,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
3101,10.0,10.0,132.0,318.0,31.8,5,130,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
3102,12.0,12.0,67.3,392.0,32.666666666666664,6,130,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
3103,15.0,15.0,91.0,609.0,40.6,7,130,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
3104,21.0,21.0,132.535,734.0,34.95238095238095,8,130,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
3105,28.0,28.0,286.69,1600.0,57.142857142857146,9,130,3.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0
3106,27.0,32.0,255.49,1188.0,44.0,10,130,9.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0
3107,25.0,25.0,157.56,916.0,36.64,11,130,13.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0
3108,28.0,31.0,117.69,827.0,29.535714285714285,12,130,20.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
3109,8.0,9.0,30.599999999999998,240.0,30.0,13,130,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3110,11.0,13.0,56.095,321.0,29.181818181818183,14,130,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3111,11.0,19.0,64.34,401.0,36.45454545454545,15,130,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
3112,11.0,11.0,70.94,395.0,35.90909090909091,16,130,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
3113,12.0,14.0,42.72,391.0,32.583333333333336,17,130,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3114,5.0,6.0,44.86,253.0,50.6,18,130,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3115,5.0,5.0,28.1,155.0,31.0,19,130,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3116,2.0,2.0,3.8,68.0,34.0,20,130,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3117,2.0,4.0,11.5,34.0,17.0,21,130,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,5.0,6.0,63.63333333333333,262.0,52.4,22,130,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3119,7.0,7.0,65.94,203.0,29.0,23,130,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
3120,3.0,3.0,10.9,50.0,16.666666666666668,0,131,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,1.0,1.0,10.853333333333333,20.333333333333332,30.5,1,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,1.0,1.0,10.853333333333333,20.333333333333332,30.5,2,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,1.0,1.0,10.853333333333333,20.333333333333332,30.5,3,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,3.0,3.0,36.1,100.0,33.333333333333336,4,131,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3125,9.0,9.0,102.0,313.0,34.77777777777778,5,131,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
3126,13.0,13.0,103.16,466.0,35.84615384615385,6,131,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
3127,20.0,20.0,163.69,801.0,40.05,7,131,7.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0
3128,18.0,18.0,136.11,844.0,46.888888888888886,8,131,4.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0
3129,18.0,20.0,97.58,602.0,33.44444444444444,9,131,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,22.0,23.0,139.29,842.0,38.27272727272727,10,131,11.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0
3131,22.0,23.0,132.66,822.0,37.36363636363637,11,131,9.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0
3132,8.0,10.0,25.729999999999997,208.0,26.0,12,131,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,10.0,10.0,31.83,195.0,19.5,13,131,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3134,10.0,10.0,60.45,282.0,28.2,14,131,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
3135,6.0,6.0,19.9,161.0,26.833333333333332,15,131,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,7.0,7.0,33.92,187.0,26.714285714285715,16,131,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3137,9.0,10.0,55.15,287.0,31.88888888888889,17,131,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
3138,11.0,13.0,35.53,230.0,20.90909090909091,18,131,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,10.0,10.0,53.58,199.0,19.9,19,131,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3140,1.0,1.0,15.9,49.0,49.0,20,131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3141,2.0,2.0,6.1,31.0,15.5,21,131,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,4.0,4.0,21.169999999999998,83.66666666666667,28.4,22,131,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,4.0,4.0,21.169999999999998,83.66666666666667,28.4,23,131,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,4.0,4.0,21.169999999999998,83.66666666666667,28.4,0,132,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,2.0,2.0,35.0,51.0,25.5,1,132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3146,1.0,1.0,3.06,8.0,8.0,2,132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,2.0,2.0,22.810000000000002,50.0,25.0,3,132,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,2.0,2.0,21.380000000000003,50.0,25.0,4,132,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,8.0,8.0,63.71,185.0,23.125,5,132,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
3150,25.0,25.0,172.27,773.0,30.92,6,132,13.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0
3151,12.0,12.0,92.4,524.0,43.666666666666664,7,132,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
3152,16.0,16.0,66.14,454.0,28.375,8,132,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
3153,18.0,18.0,102.17,646.0,35.888888888888886,9,132,12.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
3154,22.0,23.0,203.89000000000001,736.0,33.45454545454545,10,132,9.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0
3155,29.0,29.0,161.37,963.0,33.206896551724135,11,132,19.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
3156,23.0,23.0,169.22,1109.0,48.21739130434783,12,132,13.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0
3157,14.0,14.0,72.525,403.0,28.785714285714285,13,132,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
3158,17.0,18.0,89.37,686.0,40.35294117647059,14,132,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
3159,11.0,12.0,38.78,268.0,24.363636363636363,15,132,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3160,8.0,9.0,51.07,286.0,35.75,16,132,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
3161,9.0,13.0,89.87666666666667,397.0,44.111111111111114,17,132,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
3162,7.0,10.0,21.08,154.0,22.0,18,132,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,4.0,4.0,26.15,98.0,24.5,19,132,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3164,3.0,3.0,24.03,64.0,21.333333333333332,20,132,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3165,7.0,11.0,16.0,58.0,8.285714285714286,21,132,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,9.0,20.0,42.57,239.0,26.555555555555557,22,132,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,7.0,8.0,46.03,138.0,19.714285714285715,23,132,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3168,3.0,6.0,7.2,28.0,9.333333333333334,0,133,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,2.0,2.0,13.88,33.0,16.5,1,133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,1.0,1.0,6.653333333333333,20.666666666666668,36.0,2,133,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,1.0,1.0,6.653333333333333,20.666666666666668,36.0,3,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,1.0,1.0,6.653333333333333,20.666666666666668,36.0,4,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,3.0,3.0,19.240000000000002,65.0,21.666666666666668,5,133,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,6.0,6.0,28.1,125.0,20.833333333333332,6,133,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,5.0,5.0,39.045,94.0,18.8,7,133,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3176,5.0,5.0,28.925,90.0,18.0,8,133,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3177,3.0,3.0,19.6,97.0,32.333333333333336,9,133,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3178,2.0,2.0,6.699999999999999,46.0,23.0,10,133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,7.0,7.0,43.94,150.0,21.428571428571427,11,133,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3180,12.0,13.0,107.12,423.0,35.25,12,133,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3181,12.0,12.0,55.84,252.0,21.0,13,133,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
3182,9.0,13.0,47.46,238.0,26.444444444444443,14,133,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
3183,7.0,8.0,30.09,169.0,24.142857142857142,15,133,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
3184,4.0,5.0,28.22,130.0,32.5,16,133,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3185,6.0,8.0,9.48,94.0,15.666666666666666,17,133,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,3.0,6.0,3.03,22.0,7.333333333333333,18,133,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,5.0,5.0,35.269999999999996,244.0,48.8,19,133,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
3188,2.0,2.0,8.496666666666668,41.0,19.0,20,133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,2.0,2.0,8.496666666666668,41.0,19.0,21,133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,2.0,2.0,8.496666666666668,41.0,19.0,22,133,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,4.0,4.0,18.72,65.0,16.25,23,133,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,1.0,1.0,1.75,3.0,3.0,0,134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,4.0,8.0,14.270000000000001,48.0,12.0,1,134,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,1.0,1.0,1.26,5.0,5.0,2,134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,1.0,1.0,14.166666666666666,34.0,34.0,3,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3196,3.0,6.0,2.46,10.0,3.3333333333333335,4,134,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,4.0,5.0,15.64,33.0,8.25,5,134,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,6.0,6.0,35.82,123.0,20.5,6,134,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
3199,5.0,5.0,28.98,124.0,24.8,7,134,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,11.0,11.0,95.28,280.0,25.454545454545453,8,134,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0
3201,17.0,17.0,138.93,526.0,30.941176470588236,9,134,3.0,6.0,2.0,5.0,0.0,0.0,1.0,0.0
