cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR,day_of_week,week_of_month,holiday,row_index,date,temperature_2m,precipitation
3137,9.0,10.0,55.15,287.0,31.88888888888889,17,131,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4,2,0,3137,2023-05-11 17:00:00+00:00,23.9935,0.0
3138,11.0,13.0,35.53,230.0,20.90909090909091,18,131,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3138,2023-05-11 18:00:00+00:00,24.6435,0.0
3139,10.0,10.0,53.58,199.0,19.9,19,131,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4,2,0,3139,2023-05-11 19:00:00+00:00,25.3935,0.0
3140,1.0,1.0,15.9,49.0,49.0,20,131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,0,3140,2023-05-11 20:00:00+00:00,24.1935,0.0
3141,2.0,2.0,6.1,31.0,15.5,21,131,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3141,2023-05-11 21:00:00+00:00,22.3435,0.0
3142,4.0,4.0,21.17,83.66666666666667,28.4,22,131,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3142,2023-05-11 22:00:00+00:00,21.4935,0.0
3143,4.0,4.0,21.17,83.66666666666667,28.4,23,131,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3143,2023-05-11 23:00:00+00:00,20.5935,0.0
3144,4.0,4.0,21.17,83.66666666666667,28.4,0,132,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3144,2023-05-12 00:00:00+00:00,20.2435,0.0
3145,2.0,2.0,35.0,51.0,25.5,1,132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,3145,2023-05-12 01:00:00+00:00,19.293499,0.0
3146,1.0,1.0,3.06,8.0,8.0,2,132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3146,2023-05-12 02:00:00+00:00,18.293499,0.0
3147,2.0,2.0,22.81,50.0,25.0,3,132,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3147,2023-05-12 03:00:00+00:00,16.293499,0.0
3148,2.0,2.0,21.380000000000003,50.0,25.0,4,132,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3148,2023-05-12 04:00:00+00:00,14.5935,0.0
3149,8.0,8.0,63.71,185.0,23.125,5,132,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5,2,0,3149,2023-05-12 05:00:00+00:00,13.3435,0.0
3150,25.0,25.0,172.27,773.0,30.92,6,132,13.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,5,2,0,3150,2023-05-12 06:00:00+00:00,13.393499,0.0
3151,12.0,12.0,92.4,524.0,43.666666666666664,7,132,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5,2,0,3151,2023-05-12 07:00:00+00:00,13.2935,0.0
3152,16.0,16.0,66.14,454.0,28.375,8,132,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3152,2023-05-12 08:00:00+00:00,12.393499,0.0
3153,18.0,18.0,102.17,646.0,35.888888888888886,9,132,12.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5,2,0,3153,2023-05-12 09:00:00+00:00,12.2435,0.0
3154,22.0,23.0,203.89,736.0,33.45454545454545,10,132,9.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,5,2,0,3154,2023-05-12 10:00:00+00:00,11.893499,0.0
3155,29.0,29.0,161.37,963.0,33.206896551724135,11,132,19.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,5,2,0,3155,2023-05-12 11:00:00+00:00,13.9935,0.0
3156,23.0,23.0,169.22,1109.0,48.21739130434783,12,132,13.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,5,2,0,3156,2023-05-12 12:00:00+00:00,17.7435,0.0
3157,14.0,14.0,72.525,403.0,28.785714285714285,13,132,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5,2,0,3157,2023-05-12 13:00:00+00:00,20.4935,0.0
3158,17.0,18.0,89.37,686.0,40.35294117647059,14,132,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,5,2,0,3158,2023-05-12 14:00:00+00:00,23.2435,0.0
3159,11.0,12.0,38.78,268.0,24.363636363636363,15,132,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,3159,2023-05-12 15:00:00+00:00,25.8435,0.0
3160,8.0,9.0,51.07,286.0,35.75,16,132,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,5,2,0,3160,2023-05-12 16:00:00+00:00,27.3935,0.0
3161,9.0,13.0,89.87666666666667,397.0,44.111111111111114,17,132,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5,2,0,3161,2023-05-12 17:00:00+00:00,28.4435,0.0
3162,7.0,10.0,21.08,154.0,22.0,18,132,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3162,2023-05-12 18:00:00+00:00,27.8935,0.0
3163,4.0,4.0,26.15,98.0,24.5,19,132,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,2,0,3163,2023-05-12 19:00:00+00:00,28.0935,0.0
3164,3.0,3.0,24.03,64.0,21.333333333333332,20,132,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3164,2023-05-12 20:00:00+00:00,28.6435,0.0
3165,7.0,11.0,16.0,58.0,8.285714285714286,21,132,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3165,2023-05-12 21:00:00+00:00,27.1435,0.0
3166,9.0,20.0,42.57,239.0,26.555555555555557,22,132,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3166,2023-05-12 22:00:00+00:00,25.2435,0.0
3167,7.0,8.0,46.03,138.0,19.714285714285715,23,132,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3167,2023-05-12 23:00:00+00:00,23.4935,0.0
3168,3.0,6.0,7.2,28.0,9.333333333333334,0,133,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3168,2023-05-13 00:00:00+00:00,21.6435,0.0
3169,2.0,2.0,13.88,33.0,16.5,1,133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3169,2023-05-13 01:00:00+00:00,21.4935,0.0
3170,1.0,1.0,6.653333333333333,20.666666666666668,36.0,2,133,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3170,2023-05-13 02:00:00+00:00,19.8435,0.0
3171,1.0,1.0,6.653333333333333,20.666666666666668,36.0,3,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3171,2023-05-13 03:00:00+00:00,19.5935,0.0
3172,1.0,1.0,6.653333333333333,20.666666666666668,36.0,4,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3172,2023-05-13 04:00:00+00:00,18.9935,0.0
3173,3.0,3.0,19.24,65.0,21.666666666666668,5,133,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3173,2023-05-13 05:00:00+00:00,18.543499,0.0
3174,6.0,6.0,28.1,125.0,20.833333333333332,6,133,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3174,2023-05-13 06:00:00+00:00,18.1435,0.0
3175,5.0,5.0,39.045,94.0,18.8,7,133,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2,0,3175,2023-05-13 07:00:00+00:00,17.9435,0.0
3176,5.0,5.0,28.925,90.0,18.0,8,133,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3176,2023-05-13 08:00:00+00:00,17.9435,0.0
3177,3.0,3.0,19.6,97.0,32.333333333333336,9,133,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2,0,3177,2023-05-13 09:00:00+00:00,17.793499,0.0
3178,2.0,2.0,6.699999999999999,46.0,23.0,10,133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3178,2023-05-13 10:00:00+00:00,17.7435,0.0
3179,7.0,7.0,43.94,150.0,21.428571428571427,11,133,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6,2,0,3179,2023-05-13 11:00:00+00:00,17.8435,0.0
3180,12.0,13.0,107.12,423.0,35.25,12,133,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6,2,0,3180,2023-05-13 12:00:00+00:00,20.1435,0.0
3181,12.0,12.0,55.84,252.0,21.0,13,133,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2,0,3181,2023-05-13 13:00:00+00:00,22.2435,0.0
3182,9.0,13.0,47.46,238.0,26.444444444444443,14,133,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6,2,0,3182,2023-05-13 14:00:00+00:00,23.043499,0.0
3183,7.0,8.0,30.09,169.0,24.142857142857142,15,133,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3183,2023-05-13 15:00:00+00:00,23.9435,0.0
3184,4.0,5.0,28.22,130.0,32.5,16,133,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2,0,3184,2023-05-13 16:00:00+00:00,24.7435,0.0
3185,6.0,8.0,9.48,94.0,15.666666666666666,17,133,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3185,2023-05-13 17:00:00+00:00,25.3935,0.0
3186,3.0,6.0,3.03,22.0,7.333333333333333,18,133,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3186,2023-05-13 18:00:00+00:00,25.793499,0.0
3187,5.0,5.0,35.269999999999996,244.0,48.8,19,133,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6,2,0,3187,2023-05-13 19:00:00+00:00,26.293499,0.0
3188,2.0,2.0,8.496666666666668,41.0,19.0,20,133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3188,2023-05-13 20:00:00+00:00,26.543499,0.0
3189,2.0,2.0,8.496666666666668,41.0,19.0,21,133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3189,2023-05-13 21:00:00+00:00,25.793499,0.0
3190,2.0,2.0,8.496666666666668,41.0,19.0,22,133,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3190,2023-05-13 22:00:00+00:00,24.3435,0.0
3191,4.0,4.0,18.72,65.0,16.25,23,133,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3191,2023-05-13 23:00:00+00:00,22.4935,0.0
3192,1.0,1.0,1.75,3.0,3.0,0,134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3192,2023-05-14 00:00:00+00:00,20.1935,0.0
3193,4.0,8.0,14.27,48.0,12.0,1,134,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3193,2023-05-14 01:00:00+00:00,18.8435,0.0
3194,1.0,1.0,1.26,5.0,5.0,2,134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3194,2023-05-14 02:00:00+00:00,17.1435,0.0
3195,1.0,1.0,14.166666666666666,34.0,34.0,3,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,2,1,3195,2023-05-14 03:00:00+00:00,15.9435,0.0
3196,3.0,6.0,2.46,10.0,3.3333333333333335,4,134,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3196,2023-05-14 04:00:00+00:00,15.3435,0.0
3197,4.0,5.0,15.64,33.0,8.25,5,134,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3197,2023-05-14 05:00:00+00:00,14.9935,0.0
3198,6.0,6.0,35.82,123.0,20.5,6,134,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3198,2023-05-14 06:00:00+00:00,15.2935,0.0
3199,5.0,5.0,28.98,124.0,24.8,7,134,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3199,2023-05-14 07:00:00+00:00,14.5435,0.0
3200,11.0,11.0,95.28,280.0,25.454545454545453,8,134,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,7,2,1,3200,2023-05-14 08:00:00+00:00,13.7935,0.0
3201,17.0,17.0,138.93,526.0,30.941176470588236,9,134,3.0,6.0,2.0,5.0,0.0,0.0,1.0,0.0,7,2,1,3201,2023-05-14 09:00:00+00:00,12.6935,0.0
3202,14.0,14.0,114.59,349.0,24.928571428571427,10,134,4.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,7,2,1,3202,2023-05-14 10:00:00+00:00,11.7435,0.0
3203,8.0,8.0,77.42,285.0,35.625,11,134,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,7,2,1,3203,2023-05-14 11:00:00+00:00,12.2935,0.0
3204,4.0,4.0,20.76,64.0,16.0,12,134,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3204,2023-05-14 12:00:00+00:00,14.8435,0.0
3205,9.0,14.0,67.86,283.0,31.444444444444443,13,134,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,7,2,1,3205,2023-05-14 13:00:00+00:00,16.4935,0.0
3206,12.0,16.0,67.4,289.0,24.083333333333332,14,134,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,7,2,1,3206,2023-05-14 14:00:00+00:00,17.543499,0.0
3207,9.0,9.0,41.33,204.0,22.666666666666668,15,134,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3207,2023-05-14 15:00:00+00:00,18.543499,0.0
3208,5.0,5.0,35.08,150.0,30.0,16,134,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3208,2023-05-14 16:00:00+00:00,19.4435,0.0
3209,11.0,15.0,45.05,337.0,30.636363636363637,17,134,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3209,2023-05-14 17:00:00+00:00,20.0935,0.0
3210,6.0,9.0,21.47,134.0,22.333333333333332,18,134,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3210,2023-05-14 18:00:00+00:00,20.9435,0.0
3211,6.0,9.0,60.11,186.0,31.0,19,134,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,2,1,3211,2023-05-14 19:00:00+00:00,21.543499,0.0
3212,6.0,6.0,18.94,110.0,18.333333333333332,20,134,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3212,2023-05-14 20:00:00+00:00,21.6935,0.0
3213,5.0,8.0,23.215000000000003,89.0,17.8,21,134,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3213,2023-05-14 21:00:00+00:00,21.4435,0.0
3214,10.0,10.0,59.57,218.0,21.8,22,134,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,1,3214,2023-05-14 22:00:00+00:00,20.4435,0.0
3215,1.0,1.0,2.14,9.0,9.0,23,134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,3215,2023-05-14 23:00:00+00:00,18.8435,0.0
3216,2.0,2.0,4.699999999999999,22.0,11.0,0,135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3216,2023-05-15 00:00:00+00:00,16.6935,0.0
3217,4.0,4.0,12.919999999999998,47.0,11.75,1,135,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3217,2023-05-15 01:00:00+00:00,15.5935,0.0
3218,1.0,1.0,11.0,29.0,29.0,2,135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3218,2023-05-15 02:00:00+00:00,13.9435,0.0
3219,2.0,2.0,31.520000000000003,61.0,30.5,3,135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3219,2023-05-15 03:00:00+00:00,13.0935,0.0
3220,2.0,2.0,22.5,74.0,37.0,4,135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3220,2023-05-15 04:00:00+00:00,13.0935,0.0
3221,7.0,7.0,102.0,304.0,43.42857142857143,5,135,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3221,2023-05-15 05:00:00+00:00,12.4435,0.0
3222,10.0,10.0,104.74,350.0,35.0,6,135,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3222,2023-05-15 06:00:00+00:00,11.7435,0.0
3223,12.0,13.0,106.17,441.0,36.75,7,135,2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3223,2023-05-15 07:00:00+00:00,11.0435,0.0
3224,9.0,13.0,75.83,498.0,55.333333333333336,8,135,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3224,2023-05-15 08:00:00+00:00,10.143499,0.0
3225,7.0,7.0,38.9,201.0,28.714285714285715,9,135,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3225,2023-05-15 09:00:00+00:00,9.5435,0.0
3226,15.0,16.0,82.25,400.0,26.666666666666668,10,135,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3226,2023-05-15 10:00:00+00:00,9.1935,0.0
3227,15.0,16.0,138.65,573.0,38.2,11,135,4.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1,3,0,3227,2023-05-15 11:00:00+00:00,10.5935,0.0
3228,21.0,22.0,146.55,781.0,37.19047619047619,12,135,5.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3228,2023-05-15 12:00:00+00:00,12.7935,0.0
3229,10.0,11.0,126.61666666666667,595.0,59.5,13,135,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1,3,0,3229,2023-05-15 13:00:00+00:00,15.643499,0.0
3230,8.0,8.0,76.27,429.0,53.625,14,135,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1,3,0,3230,2023-05-15 14:00:00+00:00,17.4435,0.0
3231,3.0,3.0,19.9,146.0,48.666666666666664,15,135,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3231,2023-05-15 15:00:00+00:00,18.7435,0.0
3232,10.0,10.0,108.67333333333332,483.0,48.3,16,135,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1,3,0,3232,2023-05-15 16:00:00+00:00,20.0935,0.0
3233,6.0,8.0,27.98,174.0,29.0,17,135,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3233,2023-05-15 17:00:00+00:00,21.3935,0.0
3234,6.0,11.0,31.58,123.0,20.5,18,135,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3,0,3234,2023-05-15 18:00:00+00:00,22.5935,0.0
3235,3.0,7.0,32.67,110.0,36.666666666666664,19,135,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3235,2023-05-15 19:00:00+00:00,23.793499,0.0
3236,1.0,1.0,13.5,44.0,44.0,20,135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0,3236,2023-05-15 20:00:00+00:00,24.1935,0.0
3237,3.0,3.0,11.035,64.0,21.333333333333332,21,135,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3237,2023-05-15 21:00:00+00:00,24.293499,0.0
3238,2.0,2.0,14.313333333333333,37.666666666666664,26.333333333333332,22,135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3238,2023-05-15 22:00:00+00:00,23.9935,0.0
3239,2.0,2.0,14.313333333333333,37.666666666666664,26.333333333333332,23,135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3239,2023-05-15 23:00:00+00:00,22.3935,0.0
3240,2.0,2.0,14.313333333333333,37.666666666666664,26.333333333333332,0,136,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3240,2023-05-16 00:00:00+00:00,18.8935,0.0
3241,1.0,1.0,6.596666666666667,12.333333333333334,22.0,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3241,2023-05-16 01:00:00+00:00,17.9935,0.0
3242,1.0,1.0,6.596666666666667,12.333333333333334,22.0,2,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3242,2023-05-16 02:00:00+00:00,17.4435,0.0
3243,1.0,1.0,6.596666666666667,12.333333333333334,22.0,3,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3243,2023-05-16 03:00:00+00:00,16.3435,0.0
3244,4.0,4.0,42.0,135.0,33.75,4,136,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3244,2023-05-16 04:00:00+00:00,15.643499,0.0
3245,12.0,12.0,112.21,317.0,26.416666666666668,5,136,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,0,3245,2023-05-16 05:00:00+00:00,15.0435,0.0
3246,15.0,15.0,133.97,602.0,40.13333333333333,6,136,8.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2,3,0,3246,2023-05-16 06:00:00+00:00,14.2435,0.0
3247,14.0,14.0,95.9,558.0,39.857142857142854,7,136,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2,3,0,3247,2023-05-16 07:00:00+00:00,13.8435,0.0
3248,23.0,23.0,224.30666666666667,1214.0,52.78260869565217,8,136,8.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,2,3,0,3248,2023-05-16 08:00:00+00:00,13.5435,0.0
3249,25.0,25.0,130.96,975.0,39.0,9,136,15.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2,3,0,3249,2023-05-16 09:00:00+00:00,12.8435,0.0
3250,25.0,25.0,160.4,973.0,38.92,10,136,13.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,2,3,0,3250,2023-05-16 10:00:00+00:00,11.9935,0.0
3251,18.0,19.0,77.69,523.0,29.055555555555557,11,136,12.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2,3,0,3251,2023-05-16 11:00:00+00:00,13.0435,0.0
3252,12.0,12.0,45.775,268.0,22.333333333333332,12,136,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3252,2023-05-16 12:00:00+00:00,15.4935,0.0
3253,7.0,7.0,17.9,164.0,23.428571428571427,13,136,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3253,2023-05-16 13:00:00+00:00,17.8935,0.0
3254,6.0,6.0,52.15,215.0,35.833333333333336,14,136,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,0,3254,2023-05-16 14:00:00+00:00,20.1935,0.0
3255,8.0,9.0,41.28,198.0,24.75,15,136,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3255,2023-05-16 15:00:00+00:00,22.1935,0.0
3256,5.0,5.0,31.9,176.0,35.2,16,136,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3256,2023-05-16 16:00:00+00:00,23.8935,0.0
3257,4.0,5.0,8.34,74.0,18.5,17,136,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3257,2023-05-16 17:00:00+00:00,25.2435,0.0
3258,6.0,6.0,51.855,214.0,35.666666666666664,18,136,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,0,3258,2023-05-16 18:00:00+00:00,26.7435,0.0
3259,4.0,4.0,11.4,58.0,14.5,19,136,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3259,2023-05-16 19:00:00+00:00,27.043499,0.0
3260,4.0,8.0,22.76,84.0,21.0,20,136,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3260,2023-05-16 20:00:00+00:00,27.1935,0.0
3261,3.0,3.0,10.4,96.0,32.0,21,136,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3261,2023-05-16 21:00:00+00:00,26.9935,0.0
3262,5.0,5.0,30.96,122.0,24.4,22,136,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,0,3262,2023-05-16 22:00:00+00:00,26.1935,0.0
3263,5.0,5.0,37.1,183.0,36.6,23,136,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3263,2023-05-16 23:00:00+00:00,24.5935,0.0
3264,1.0,1.0,4.45,18.0,18.0,0,137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3264,2023-05-17 00:00:00+00:00,21.8935,0.0
3265,1.0,1.0,1.74,5.0,7.0,1,137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3265,2023-05-17 01:00:00+00:00,20.793499,0.0
3266,1.0,1.0,1.74,5.0,7.0,2,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3266,2023-05-17 02:00:00+00:00,19.9435,0.0
3267,1.0,1.0,1.74,5.0,7.0,3,137,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3267,2023-05-17 03:00:00+00:00,19.043499,0.0
3268,3.0,3.0,23.3,98.0,32.666666666666664,4,137,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3268,2023-05-17 04:00:00+00:00,17.5935,0.0
3269,13.0,13.0,132.21,384.0,29.53846153846154,5,137,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3,3,0,3269,2023-05-17 05:00:00+00:00,16.5935,0.0
3270,13.0,13.0,108.76,446.0,34.30769230769231,6,137,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0,3270,2023-05-17 06:00:00+00:00,15.9935,0.0
3271,14.0,15.0,72.27,461.0,32.92857142857143,7,137,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3271,2023-05-17 07:00:00+00:00,16.3435,0.0
3272,18.0,20.0,107.0,613.0,34.05555555555556,8,137,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3272,2023-05-17 08:00:00+00:00,16.1935,0.0
3273,19.0,20.0,71.51,523.0,27.526315789473685,9,137,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3273,2023-05-17 09:00:00+00:00,13.7935,0.0
3274,16.0,16.0,146.91,525.0,32.8125,10,137,4.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,3,3,0,3274,2023-05-17 10:00:00+00:00,10.7935,0.0
3275,12.0,12.0,83.9,504.0,42.0,11,137,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3,3,0,3275,2023-05-17 11:00:00+00:00,10.6935,0.0
3276,21.0,22.0,100.69,686.0,32.666666666666664,12,137,10.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,3,3,0,3276,2023-05-17 12:00:00+00:00,12.143499,0.0
3277,17.0,22.0,131.11,572.0,33.64705882352941,13,137,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3,3,0,3277,2023-05-17 13:00:00+00:00,13.4935,0.0
3278,14.0,17.0,119.92,668.0,47.714285714285715,14,137,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0,3278,2023-05-17 14:00:00+00:00,14.0435,0.0
3279,11.0,14.0,98.32,480.0,43.63636363636363,15,137,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3,3,0,3279,2023-05-17 15:00:00+00:00,14.893499,0.0
